"stop_id";"stop_name";"stop_desc";"stop_lat";"stop_lon";"trip_id";"arrival_time";"departure_time";"stop_sequence";"route_id";"service_id";"trip_headsign";"trip_short_name";"direction_id";"route_short_name";"route_long_name";"route_type"
2382;"Ourcq";"161 avenue Jean Jaurès - 75119";48,8869238774707;2,38665643440346;10022802970912364;52680;52680;17;1197631;2280297;"203";203;1;"5";"(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour";1
2424;"Porte de Pantin";"Avenue Jean Jaurès - 75119";48,8885839809719;2,39242287571854;10022802970912364;52800;52800;18;1197631;2280297;"203";203;1;"5";"(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour";1
2287;"Hoche";"Centre Commercial - 93055";48,8914993837643;2,40312496065608;10022802970912364;52860;52860;19;1197631;2280297;"203";203;1;"5";"(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour";1
2257;"Eglise de Pantin";"Rue Charles Auffrey - 93055";48,893632527974;2,41290026603005;10022802970912364;52980;52980;20;1197631;2280297;"203";203;1;"5";"(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour";1
2121;"Bobigny-Pantin (Raymond Queneau)";"7 rue de Paris - 93008";48,895799232549;2,42485729839759;10022802970912364;53100;53100;21;1197631;2280297;"203";203;1;"5";"(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour";1
2550;"Bobigny-Pablo-Picasso";"Préfecture Trésorerie - 93008";48,9071473125516;2,44945750453114;10022802970912364;53340;53340;22;1197631;2280297;"203";203;1;"5";"(BOBIGNY - PABLO PICASSO <-> PLACE D'ITALIE) - Retour";1
3343334;"Balard";"Rue Louis Armand - 75115";48,836814988806;2,27868334645027;10022803440795504;55800;55800;1;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343336;"Lourmel";"Avenue Felix Faure - 75115";48,8386681290301;2,2822484883841;10022803440795504;55860;55860;2;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343338;"Boucicaut";"Rue Félix Faure - 75115";48,8410253553217;2,28792386733087;10022803440795504;55920;55920;3;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343746;"Félix Faure";"Place Félix Faure - 75115";48,8428245676741;2,29222496622052;10022803440795504;55980;55980;4;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343753;"Commerce";"21 place du Commerce - 75115";48,844613671994;2,29380298016915;10022803440795504;56040;56040;5;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343755;"La Motte-Picquet-Grenelle";"Face au 130-113 boulevard de Grenelle - 75115";48,8488032060449;2,29769423466391;10022803440795504;56160;56160;6;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343757;"Ecole Militaire";"Avenue Duquesne - 75107";48,8542609215541;2,30543956053901;10022803440795504;56220;56220;7;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343759;"La Tour-Maubourg";"Les Invalides Tombeau de l'Empereur - Musée de l'Armée - 75107";48,8572278606496;2,30979622582736;10022803440795504;56280;56280;8;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343761;"Invalides";"Rue de l' Université - 75107";48,8610934676205;2,31464335534644;10022803440795504;56400;56400;9;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343763;"Concorde";"Place de la Concorde - 75108";48,8655072215305;2,32036285586113;10022803440795504;56520;56520;10;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343765;"Madeleine";"Rue De Sèze - 75108";48,8695071276291;2,32468019959152;10022803440795504;56580;56580;11;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343767;"Opéra";"Théâtre National de l'Opéra - 75109";48,8706310801485;2,33173704836114;10022803440795504;56640;56640;12;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343769;"Richelieu-Drouot";"Rue Marivaux - 75109";48,8720062389614;2,33991139061042;10022803440795504;56700;56700;13;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343771;"Grands Boulevards";"Musée Grévin - 75109";48,8715747435931;2,34289503198466;10022803440795504;56760;56760;14;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343773;"Bonne Nouvelle";"Boulevard de Bonne Nouvelle - 75109";48,870576753582;2,34849429371093;10022803440795504;56820;56820;15;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343775;"Strasbourg-Saint-Denis";"Porte Saint-Martin - 75102";48,869380780106;2,35407965219635;10022803440795504;56940;56940;16;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343777;"République";"Av de la République - 75111";48,8676715189905;2,36332912077608;10022803440795504;57000;57000;17;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343779;"Filles du Calvaire";"Musée Picasso - 75103";48,8630781763554;2,36674588358473;10022803440795504;57120;57120;18;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343781;"Saint-Sébastien-Froissart";"Rue Froissart - 75103";48,8609749971872;2,36726229502294;10022803440795504;57180;57180;19;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343783;"Chemin Vert";"Place des Vosges - 75103";48,8575865444645;2,36803669494838;10022803440795504;57240;57240;20;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343785;"Bastille";"Rue de la Roquette - 75104";48,853739623013;2,36916481786183;10022803440795504;57300;57300;21;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343787;"Ledru-Rollin";"Rue Traversière - 75112";48,8511941653637;2,37593173701289;10022803440795504;57360;57360;22;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343789;"Faidherbe-Chaligny";"Hôpital St-Antoine - 75111";48,8500676680027;2,38442877074163;10022803440795504;57420;57420;23;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343791;"Reuilly-Diderot";"Boulevard Diderot - 75112";48,8472175010795;2,3872041772136;10022803440795504;57540;57540;24;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343793;"Montgallet";"68 rue de Reuilly - 75112";48,844142731121;2,38962501284843;10022803440795504;57600;57600;25;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343795;"Daumesnil (Félix Eboué)";"Place Félix Eboué - 75112";48,8396821402088;2,39558417034666;10022803440795504;57660;57660;26;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343797;"Michel Bizot";"Avenue Daumesnil - 75112";48,836991037653;2,40291960687004;10022803440795504;57720;57720;27;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343799;"Porte Dorée";"Place Edouard Renard - 75112";48,8354972528247;2,40618521221493;10022803440795504;57840;57840;28;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343801;"Porte de Charenton";"68 Boulevard Poniatowsky - 75112";48,8326603464822;2,40046363844978;10022803440795504;57900;57900;29;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343803;"Liberté";"Rue de Paris - 94018";48,825637111728;2,40741080542612;10022803440795504;58020;58020;30;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343805;"Charenton-Ecoles";"Rue de Paris - 94018";48,8214898191456;2,41385676233111;10022803440795504;58140;58140;31;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343807;"Ecole Vétérinaire de Maisons-Alfort";"Musée Fragonard - 94046";48,8150763201298;2,42163176673066;10022803440795504;58200;58200;32;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343809;"Maisons-Alfort-Stade";"26-28 avenue du Général Leclerc - 94046";48,8082253473524;2,43627582105113;10022803440795504;58320;58320;33;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343811;"Maisons-Alfort-Les Juilliottes";"Avenue du Général Leclerc - 94046";48,8025004418306;2,44618361855945;10022803440795504;58440;58440;34;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343813;"Créteil-L'Echat (Hôpital Henri Mondor)";"Voie Félix Eboué - 94028";48,7966012975785;2,44953152437608;10022803440795504;58560;58560;35;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343815;"Créteil-Université";"Rue Ferdinand de Lesseps - 94028";48,78972431608;2,45083610639066;10022803440795504;58620;58620;36;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343817;"Créteil-Préfecture (Hôtel de Ville)";"Le Mont-Mesly - 94028";48,7797572578446;2,45931429107883;10022803440795504;58740;58740;37;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343819;"Pointe du Lac";"avenue François Mitterrand - 94028";48,7687686357422;2,46431939894826;10022803440795504;58920;58920;38;1197658;2280344;"101";101;0;"8";"(BALARD <-> POINTE DU LAC) - Aller";1
3343825;"Pointe du Lac";"avenue François Mitterrand - 94028";48,7687686357422;2,46431939894826;10022803440795508;54300;54300;1;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343818;"Créteil-Préfecture (Hôtel de Ville)";"Le Mont-Mesly - 94028";48,7797572578446;2,45931429107883;10022803440795508;54420;54420;2;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343816;"Créteil-Université";"Rue Ferdinand de Lesseps - 94028";48,78972431608;2,45083610639066;10022803440795508;54540;54540;3;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343814;"Créteil-L'Echat (Hôpital Henri Mondor)";"Voie Félix Eboué - 94028";48,7966012975785;2,44953152437608;10022803440795508;54660;54660;4;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343812;"Maisons-Alfort-Les Juilliottes";"Avenue du Général Leclerc - 94046";48,8025004418306;2,44618361855945;10022803440795508;54780;54780;5;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343810;"Maisons-Alfort-Stade";"26-28 avenue du Général Leclerc - 94046";48,8082253473524;2,43627582105113;10022803440795508;54840;54840;6;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343808;"Ecole Vétérinaire de Maisons-Alfort";"Musée Fragonard - 94046";48,8150763201298;2,42163176673066;10022803440795508;54960;54960;7;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343806;"Charenton-Ecoles";"Rue de Paris - 94018";48,8214898191456;2,41385676233111;10022803440795508;55080;55080;8;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343804;"Liberté";"Rue de Paris - 94018";48,825637111728;2,40741080542612;10022803440795508;55140;55140;9;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343802;"Porte de Charenton";"68 Boulevard Poniatowsky - 75112";48,8326603464822;2,40046363844978;10022803440795508;55260;55260;10;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343800;"Porte Dorée";"Place Edouard Renard - 75112";48,8354972528247;2,40618521221493;10022803440795508;55320;55320;11;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343798;"Michel Bizot";"Avenue Daumesnil - 75112";48,836991037653;2,40291960687004;10022803440795508;55440;55440;12;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343796;"Daumesnil (Félix Eboué)";"Place Félix Eboué - 75112";48,8396821402088;2,39558417034666;10022803440795508;55500;55500;13;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343794;"Montgallet";"68 rue de Reuilly - 75112";48,844142731121;2,38962501284843;10022803440795508;55560;55560;14;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343792;"Reuilly-Diderot";"Boulevard Diderot - 75112";48,8472175010795;2,3872041772136;10022803440795508;55680;55680;15;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343790;"Faidherbe-Chaligny";"Hôpital St-Antoine - 75111";48,8500676680027;2,38442877074163;10022803440795508;55740;55740;16;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343788;"Ledru-Rollin";"Rue Traversière - 75112";48,8511941653637;2,37593173701289;10022803440795508;55800;55800;17;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343786;"Bastille";"Rue de la Roquette - 75104";48,853739623013;2,36916481786183;10022803440795508;55920;55920;18;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343784;"Chemin Vert";"Place des Vosges - 75103";48,8575865444645;2,36803669494838;10022803440795508;55980;55980;19;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343782;"Saint-Sébastien-Froissart";"Rue Froissart - 75103";48,8609749971872;2,36726229502294;10022803440795508;56040;56040;20;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343780;"Filles du Calvaire";"Musée Picasso - 75103";48,8630781763554;2,36674588358473;10022803440795508;56100;56100;21;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343778;"République";"Av de la République - 75111";48,8676715189905;2,36332912077608;10022803440795508;56160;56160;22;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343776;"Strasbourg-Saint-Denis";"Porte Saint-Martin - 75102";48,869380780106;2,35407965219635;10022803440795508;56280;56280;23;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343774;"Bonne Nouvelle";"Boulevard de Bonne Nouvelle - 75109";48,870576753582;2,34849429371093;10022803440795508;56340;56340;24;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343772;"Grands Boulevards";"Musée Grévin - 75109";48,8715747435931;2,34289503198466;10022803440795508;56400;56400;25;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343770;"Richelieu-Drouot";"Rue Marivaux - 75109";48,8720062389614;2,33991139061042;10022803440795508;56460;56460;26;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343768;"Opéra";"Théâtre National de l'Opéra - 75109";48,8706310801485;2,33173704836114;10022803440795508;56580;56580;27;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343766;"Madeleine";"Rue De Sèze - 75108";48,8695071276291;2,32468019959152;10022803440795508;56640;56640;28;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343764;"Concorde";"Place de la Concorde - 75108";48,8655072215305;2,32036285586113;10022803440795508;56700;56700;29;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343762;"Invalides";"Rue de l' Université - 75107";48,8610934676205;2,31464335534644;10022803440795508;56820;56820;30;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343760;"La Tour-Maubourg";"Les Invalides Tombeau de l'Empereur - Musée de l'Armée - 75107";48,8572278606496;2,30979622582736;10022803440795508;56940;56940;31;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343758;"Ecole Militaire";"Avenue Duquesne - 75107";48,8542609215541;2,30543956053901;10022803440795508;57000;57000;32;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343756;"La Motte-Picquet-Grenelle";"Face au 130-113 boulevard de Grenelle - 75115";48,8488032060449;2,29769423466391;10022803440795508;57120;57120;33;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343754;"Commerce";"21 place du Commerce - 75115";48,844613671994;2,29380298016915;10022803440795508;57180;57180;34;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343752;"Félix Faure";"Place Félix Faure - 75115";48,8428245676741;2,29222496622052;10022803440795508;57240;57240;35;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343339;"Boucicaut";"Rue Félix Faure - 75115";48,8410253553217;2,28792386733087;10022803440795508;57300;57300;36;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343337;"Lourmel";"Avenue Felix Faure - 75115";48,8386681290301;2,2822484883841;10022803440795508;57360;57360;37;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
3343335;"Balard";"Rue Louis Armand - 75115";48,836814988806;2,27868334645027;10022803440795508;57480;57480;38;1197659;2280344;"201";201;1;"8";"(BALARD <-> POINTE DU LAC) - Retour";1
1166840;"Saint-Lazare";"Rue de l' Arcade - 75108";48,8755376703957;2,32519648997743;10022804131576374;40500;40500;1;1382497;2280413;"102";102;0;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Aller";1
1166838;"Madeleine";"Rue De Sèze - 75108";48,8695789705784;2,32416248879194;10022804131576374;40560;40560;2;1382497;2280413;"102";102;0;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Aller";1
6129304;"Pyramides";"Rue de l'Echelle - 75101";48,866613830617;2,33440753094879;10022804131576374;40680;40680;3;1382497;2280413;"102";102;0;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Aller";1
1166834;"Châtelet";"Théâtre du Châtelet - 75101";48,8589561813337;2,34736125521426;10022804131576374;40800;40800;4;1382497;2280413;"102";102;0;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Aller";1
1166832;"Gare de Lyon";"Rue de Bercy - 75112";48,8446521509829;2,37310814754528;10022804131576374;40980;40980;5;1382497;2280413;"102";102;0;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Aller";1
1166830;"Bercy";"Place du Bataillon du Pacifique - 75112";48,8405427829655;2,37940946312307;10022804131576374;41100;41100;6;1382497;2280413;"102";102;0;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Aller";1
1166828;"Cour Saint-Emilion";"Cour Chamonard - 75112";48,8333137155784;2,38729970438351;10022804131576374;41160;41160;7;1382497;2280413;"102";102;0;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Aller";1
1166826;"Bibliothèque-François Mitterrand";"Face au 62 rue du Chevaleret - 75113";48,8298306952711;2,37612000934484;10022804131576374;41280;41280;8;1382497;2280413;"102";102;0;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Aller";1
1166824;"Olympiades";"Rue de Tolbiac - 75113";48,8269482819608;2,36703843338759;10022804131576374;41400;41400;9;1382497;2280413;"102";102;0;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Aller";1
1166840;"Saint-Lazare";"Rue de l' Arcade - 75108";48,8755376703957;2,32519648997743;36122804141576384;76440;76440;1;1382498;2280414;"206";206;1;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Retour";1
1166838;"Madeleine";"Rue De Sèze - 75108";48,8695789705784;2,32416248879194;36122804141576384;76500;76500;2;1382498;2280414;"206";206;1;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Retour";1
6129304;"Pyramides";"Rue de l'Echelle - 75101";48,866613830617;2,33440753094879;36122804141576384;76620;76620;3;1382498;2280414;"206";206;1;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Retour";1
1166834;"Châtelet";"Théâtre du Châtelet - 75101";48,8589561813337;2,34736125521426;36122804141576384;76740;76740;4;1382498;2280414;"206";206;1;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Retour";1
1166832;"Gare de Lyon";"Rue de Bercy - 75112";48,8446521509829;2,37310814754528;36122804141576384;76920;76920;5;1382498;2280414;"206";206;1;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Retour";1
1166830;"Bercy";"Place du Bataillon du Pacifique - 75112";48,8405427829655;2,37940946312307;36122804141576384;76980;76980;6;1382498;2280414;"206";206;1;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Retour";1
1166828;"Cour Saint-Emilion";"Cour Chamonard - 75112";48,8333137155784;2,38729970438351;36122804141576384;77100;77100;7;1382498;2280414;"206";206;1;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Retour";1
1166826;"Bibliothèque-François Mitterrand";"Face au 62 rue du Chevaleret - 75113";48,8298306952711;2,37612000934484;36122804141576384;77220;77220;8;1382498;2280414;"206";206;1;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Retour";1
1166824;"Olympiades";"Rue de Tolbiac - 75113";48,8269482819608;2,36703843338759;36122804141576384;77340;77340;9;1382498;2280414;"206";206;1;"14";"(SAINT-LAZARE <-> OLYMPIADES) - Retour";1
1804;"Pont de Sèvres";"quai Alphonse Le Gallo - 92012";48,8296903380227;2,23052843419233;10022803601195204;55560;55560;1;1419803;2280360;"104";104;0;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller";1
2088;"Billancourt";"88 bis avenue du Général Leclerc - 92012";48,8320876442825;2,23816077687551;10022803601195204;55620;55620;2;1419803;2280360;"104";104;0;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller";1
